country_full,country,ecoSeries,ecoAPI,localAPI,localSeries,localDataset,Title,SubTitle,API_base,API_full,source,source_long,description,units,date,field,multiplier,date_keys,value_keys,filter,orient,use_cache
USA,usa,gdp,https://api.economicsobservatory.com/usa/gdp,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=GDP,GDP,,GDP,"Current prices, $bn | FRED through ECO API",https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=GDP,FRED,US Federal Reserve Economic Data,Updated quarterly,"US$ billion, Seasonally Adjusted Annual Rate",observations.date,observations.value,1,,,,,0
USA,usa,debt,https://api.economicsobservatory.com/usa/debt,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=GFDEGDQ188S,GFDEGDQ188S,,Debt,"Public Sector Net Debt, % GDP | Source: FRED through ECO API",https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=GFDEGDQ188S,FRED,US Federal Reserve Economic Data,,"% of GDP, Seasonally Adjusted",observations.date,observations.value,1,,,,,0
USA,usa,expo,https://api.economicsobservatory.com/usa/expo,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=EXPGS,EXPGS,,Exports,"Goods and Services, billion USD | Source: FRED through ECO API",https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=EXPGS,FRED,US Federal Reserve Economic Data,,"$ billion USD, Seasonally Adjusted Annual Rate",observations.date,observations.value,1,,,,,0
USA,usa,grow,https://api.economicsobservatory.com/usa/grow,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=A191RL1Q225SBEA,A191RL1Q225SBEA,,GDP Growth,"Annually, %| Source: FRED through ECO API",https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=A191RL1Q225SBEA,FRED,US Federal Reserve Economic Data,,%,observations.date,observations.value,1,,,,,0
USA,usa,infl,https://api.economicsobservatory.com/usa/infl,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=FPCPITOTLZGUSA,FPCPITOTLZGUSA,,Inflation,% | Source: FRED through ECO API,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=FPCPITOTLZGUSA,FRED,US Federal Reserve Economic Data,,%,observations.date,observations.value,1,,,,,0
USA,usa,gdpp,https://api.economicsobservatory.com/usa/gdpp,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=A939RC0Q052SBEA,A939RC0Q052SBEA,,GDP per capita,"Current prices, $bn | FRED through ECO API",https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=A939RC0Q052SBEA,FRED,US Federal Reserve Economic Data,Updated quarterly,"US$, Seasonally Adjusted Annual Rate",observations.date,observations.value,1,,,,,0
USA,usa,impo,https://api.economicsobservatory.com/usa/impo,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=IMPGS,IMPGS,,Imports,"Goods and Services, $ billion USD | Source: FRED through ECO API",https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=IMPGS,FRED,US Federal Reserve Economic Data,,"$ billion USD, Seasonally Adjusted Annual Rate",observations.date,observations.value,1,,,,,0
USA,usa,inac,https://api.economicsobservatory.com/usa/inac,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=LRIN64TTUSQ156S,LRIN64TTUSQ156S,,Inactivity,"Age 15-64, % workforce | Source: FRED through ECO API",https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=,https://api.stlouisfed.org/fred/series/observations?api_key=22ee7a76e736e32f54f5df0a7171538d&file_type=json&series_id=LRIN64TTUSQ156S,FRED,US Federal Reserve Economic Data,,%,observations.date,observations.value,1,,,,,0
Vietnam,vnm,unem,https://api.economicsobservatory.com/vnm/unem,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/vnm/unem.json,,,Unemployment,"Rate, % | Source: GSO (WB) through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/vnm/unem.json,GSO,General Statistics Office,Unemployment (% of total labor force) (ILO estimate),% of total labor force,,,1,,,,,1
Vietnam,vnm,gdpa,https://api.economicsobservatory.com/vnm/gdpa,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/vnm/gdpa.json,,,GDP,2015 USD | Source: GSO (WB) through ECO API,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/vnm/gdpa.json,GSO,General Statistics Office,GDP (2015 US$),constant 2015 US$,,,1,,,,,1
Vietnam,vnm,expo,https://api.economicsobservatory.com/vnm/expo,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/vnm/expo.json,,,Exports,Current USD | Source: GSO (WB) through ECO API,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/vnm/expo.json,GSO,General Statistics Office,Exports (current US$),current US$,,,1,,,,,1
Vietnam,vnm,impo,https://api.economicsobservatory.com/vnm/impo,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/vnm/impo.json,,,Imports,Current USD | Source: GSO (WB) through ECO API,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/vnm/impo.json,GSO,General Statistics Office,Imports (current US$),current US$,,,1,,,,,1
Vietnam,vnm,popu,https://api.economicsobservatory.com/vnm/popu,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/vnm/popu.json,,,Population,Total | Source: GSO (WB) through ECO API,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/vnm/popu.json,GSO,General Statistics Office,"Population, total",total,,,1,,,,,1
Vietnam,vnm,grow,https://api.economicsobservatory.com/vnm/grow,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/vnm/grow.json,,,GDP growth,"Rate, % | Source: GSO (WB) through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/vnm/grow.json,GSO,General Statistics Office,GDP growth (annual %),%,,,1,,,,,1
Vietnam,vnm,infl,https://api.economicsobservatory.com/vnm/infl,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/vnm/infl.json,,,Inflation,"CPI, % | Source: GSO (WB) through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/vnm/infl.json,GSO,General Statistics Office,Consumer Prices Inflation (annual %),%,,,1,,,,,1
Vietnam,vnm,gdpp,https://api.economicsobservatory.com/vnm/gdpp,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/vnm/gdpp.json,,,GDP per capita,2015 USD | Source: GSO (WB) through ECO API,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/vnm/gdpp.json,GSO,General Statistics Office,GDP per capita (2015 US$),constant 2015 US$,,,1,,,,,1
Vietnam,vnm,empl,https://api.economicsobservatory.com/vnm/empl,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/vnm/empl.json,,,Employment to population ratio,"Ratio, % | Source: GSO (WB) through ECO API",https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/{country['country']}/{series['ecoSeries']}.json,https://raw.githubusercontent.com/EconomicsObservatory/api/main/cached_data/vnm/empl.json,GSO,General Statistics Office,Employment to population ratio (%),%,,,1,,,,,1
